       0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70  71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90  91  92  93  94  95  96  97  98  99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128
 118  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 119  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51 120  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 120  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51 121  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 121  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 122  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 123  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51 124  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 124  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 125  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51 126  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 126  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51 127  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 127  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 128  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51 131  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 129  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51 130  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 130  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 131  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1 132  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 132  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51 133  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 133  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 134  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51 143  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 135  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51 141  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 136  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51 137  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 137  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51 138  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 138  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51 139  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 139  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51 140  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 140  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 141  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51 142  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 142  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 143  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51 144  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 144  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 145  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51 151  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 146  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51 147  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 147  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51 148  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 148  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51 149  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 149  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51 150  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 150  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 151  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1 152  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 152  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51 153  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 153  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51 154  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 154  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51 155  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 155  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 156  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51 169  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 157  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1 167  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 158  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51 159  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
 159  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  -1  -1  -1  -1  51  -1  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51  51 160 161  51  51  51  51  51  51  -1  -1  -1  -1  -1  -1
